ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Dialog - Is Active defaults checked,,,,,Automated,Omeesha Mahanta,,,Is Active defaults to checked in the New Pricing Strategy dialog,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the New Pricing Strategy dialog and read the Is Active checkbox</li>
</ol>",,,1. Is Active defaults to checked in the New Pricing Strategy dialog,,,,Master,S1620,Test Case (Steps),Regression,,,
,Dialog - Is GSO defaults unchecked,,,,,Automated,Omeesha Mahanta,,,Is GSO defaults to unchecked in the dialog,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the New Pricing Strategy dialog and read the Is GSO checkbox</li>
</ol>",,,1. Is GSO defaults to unchecked in the dialog,,,,Master,S1620,Test Case (Steps),Regression,,,
,Dialog - Is Internal defaults unchecked,,,,,Automated,Omeesha Mahanta,,,Is Internal defaults to unchecked in the dialog,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the New Pricing Strategy dialog and read the Is Internal checkbox</li>
</ol>",,,1. Is Internal defaults to unchecked in the dialog,,,,Master,S1620,Test Case (Steps),Regression,,,
,Dialog - Is Productions defaults unchecked,,,,,Automated,Omeesha Mahanta,,,Is Productions defaults to unchecked in the dialog,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the New Pricing Strategy dialog and read the Is Productions checkbox</li>
</ol>",,,1. Is Productions defaults to unchecked in the dialog,,,,Master,S1620,Test Case (Steps),Regression,,,
,Dialog flag carries to the new in-session strategy (Is Active off),,,,,Automated,Omeesha Mahanta,,,A flag set in the dialog carries to the new in-session strategy (Is Active unchecked on the added row). In-session only,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, uncheck Is Active, enter a unique name, click Add.</li>
<li>2. Select the new strategy.</li>
<li>3. Reload (discard)</li>
</ol>",,,"1. Is Active becomes unchecked in the dialog and the new strategy is added to the list.
2. The new strategy's editor opens and shows Is Active unchecked.
3. A flag set in the dialog carries to the new in-session strategy (Is Active unchecked on the added row). In-session only",,,,Master,S1620,Test Case (Steps),Regression,,,
,Dialog Is GSO carries to the new strategy,,,,,Automated,Omeesha Mahanta,,,Checking Is GSO in the dialog carries to the added in-session strategy. In-session only,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, check Is GSO, enter a unique name, click Add.</li>
<li>2. Select the new strategy.</li>
<li>3. Reload (discard)</li>
</ol>",,,"1. Is GSO becomes checked in the dialog and the new strategy is added to the list.
2. The new strategy's editor opens and shows Is GSO checked.
3. Checking Is GSO in the dialog carries to the added in-session strategy. In-session only",,,,Master,S1620,Test Case (Steps),Regression,,,
,Dialog Is Internal carries to the new strategy,,,,,Automated,Omeesha Mahanta,,,Checking Is Internal in the dialog carries to the added in-session strategy. In-session only,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, check Is Internal, enter a unique name, click Add.</li>
<li>2. Select the new strategy.</li>
<li>3. Reload (discard)</li>
</ol>",,,"1. Is Internal becomes checked in the dialog and the new strategy is added to the list.
2. The new strategy's editor opens and shows Is Internal checked.
3. Checking Is Internal in the dialog carries to the added in-session strategy. In-session only",,,,Master,S1620,Test Case (Steps),Regression,,,
,Dialog Is Productions carries + mutual-exclusion applies on the new strategy,,,,,Automated,Omeesha Mahanta,,,Checking Is Productions carries to the new strategy AND disables Is Internal/Is GSO in the dialog (mutual-exclusion). In-session only,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, check Is Productions.</li>
<li>2. Enter a unique name, click Add.</li>
<li>3. Select the new strategy.</li>
<li>4. Reload (discard)</li>
</ol>",,,"1. Is Productions becomes checked and Is Internal/Is GSO become disabled in the dialog.
2. The typed name is accepted and the new strategy is added to the list.
3. The new strategy's editor opens and shows Is Productions checked.
4. Checking Is Productions carries to the new strategy AND disables Is Internal/Is GSO in the dialog (mutual-exclusion). In-session only",,,,Master,S1620,Test Case (Steps),Regression,,,
,Is Productions disables Is Internal and Is GSO (mutually-exclusive flags),,,,,Automated,Omeesha Mahanta,,,"Whenever Is Productions is checked (editor or dialog), Is Internal and Is GSO are disabled - a mutually-exclusive flag group",,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab. The test strategy has Is Productions checked

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Select the strategy in the editor.</li>
<li>2. Open the New Pricing Strategy dialog and check Is Productions</li>
</ol>",,,"1. The strategy opens in the editor with Is Productions checked and Is Internal/Is GSO disabled.
2. Whenever Is Productions is checked (editor or dialog), Is Internal and Is GSO are disabled - a mutually-exclusive flag group",,,,Master,S1620,Test Case (Steps),Regression,,,
,Type and Currency are read-only reference fields after create,,,,,Automated,Omeesha Mahanta,,,On an existing pricebook the Type (Labor/Equipment) and Currency render as non-editable reference fields (the labor/currency values become locked once the pricebook is created). The strategy form itself exposes no labor/currency control,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Inspect the Pricebook Details header Type (Labor/Equipment) and Currency</li>
</ol>",,,1. On an existing pricebook the Type (Labor/Equipment) and Currency render as non-editable reference fields (the labor/currency values become locked once the pricebook is created). The strategy form itself exposes no labor/currency control,,,,Master,S1620,Test Case (Steps),Regression,,,
,Empty Strategy Name blocks Add,,,,,Automated,Omeesha Mahanta,,,"With an empty Strategy Name the Add button is disabled (disabled-gate, no inline error)",,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the New Pricing Strategy dialog, leave Strategy Name empty</li>
</ol>",,,"1. With an empty Strategy Name the Add button is disabled (disabled-gate, no inline error)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Whitespace-only name blocks Add,,,,,Automated,Omeesha Mahanta,,,A whitespace-only name keeps Add disabled (input trimmed),,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: "" """,Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, enter spaces only ("" "")</li>
</ol>",,,1. A whitespace-only name keeps Add disabled (input trimmed),,,,Master,S1620,Test Case (Steps),Regression,,,
,Duplicate strategy name is blocked with an inline error,,,,,Automated,Omeesha Mahanta,,,"A duplicate strategy name is rejected with the inline error ""A pricing strategy with this name already exists."" No row is added",,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab; an existing strategy named ""2022-NP Tier 1""

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""2022-NP Tier 1""",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the New Pricing Strategy dialog, enter the existing name ""2022-NP Tier 1"", click Add.</li>
<li>2. Cancel the dialog (discard)</li>
</ol>",,,"1. An inline error reads ""A pricing strategy with this name already exists."" and no row is added.
2. A duplicate strategy name is rejected with the inline error ""A pricing strategy with this name already exists."" No row is added",,,,Master,S1620,Test Case (Steps),Regression,,,
,Cancel discards a pending strategy,,,,,Automated,Omeesha Mahanta,,,Cancel discards the pending strategy; the list and Total are unchanged,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab, Total: 1

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, enter a unique name, click Cancel</li>
</ol>",,,1. Cancel discards the pending strategy; the list and Total are unchanged,,,,Master,S1620,Test Case (Steps),Regression,,,
,Close (X) discards a pending strategy,,,,,Automated,Omeesha Mahanta,,,Close (X) discards the pending strategy like Cancel,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab, Total: 1

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, enter a unique name, click the Close (X) control</li>
</ol>",,,1. Close (X) discards the pending strategy like Cancel,,,,Master,S1620,Test Case (Steps),Regression,,,
,New pricebook with 0 strategies has Save disabled,,,,,Automated,Omeesha Mahanta,,,"With Name + Year set but 0 strategies, Save is disabled (the ≥1-strategy gate). No commit",,,corporate-pricing,,"New Pricebook create page (add?type=equipment, office 1604)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Set Pricebook Name + Year, add no strategies</li>
</ol>",,,"1. With Name + Year set but 0 strategies, Save is disabled (the ≥1-strategy gate). No commit",,,,Master,S1620,Test Case (Steps),Regression,,,
,Adding one strategy enables Save on a new pricebook,,,,,Automated,Omeesha Mahanta,,,Adding the first strategy (with Name + Year set) enables Save. No commit,,,corporate-pricing,,"New Pricebook create page with Name + Year set, 0 strategies (Save disabled)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Add one strategy via the dialog</li>
</ol>",,,1. Adding the first strategy (with Name + Year set) enables Save. No commit,,,,Master,S1620,Test Case (Steps),Regression,,,
,Removing the last strategy re-disables Save on a new pricebook,,,,,Automated,Omeesha Mahanta,,,Removing the only strategy re-disables Save. No commit,,,corporate-pricing,,"New Pricebook create page with Name + Year + 1 strategy (Save enabled)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Remove the strategy</li>
</ol>",,,1. Removing the only strategy re-disables Save. No commit,,,,Master,S1620,Test Case (Steps),Regression,,,
,Strategy Name field caps input at 100 characters,,,,,Automated,Omeesha Mahanta,,,The Strategy Name field caps input at 100 characters; a 255-char entry is truncated to 100,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog, enter a 255-character name.</li>
<li>2. Cancel (discard)</li>
</ol>",,,"1. The Strategy Name field accepts input up to 100 characters and truncates the rest.
2. The Strategy Name field caps input at 100 characters; a 255-char entry is truncated to 100",,,,Master,S1620,Test Case (Steps),Regression,,,
,Special characters in the Strategy Name are accepted and preserved,,,,,Automated,Omeesha Mahanta,,,Special characters are accepted and preserved exactly (no corruption or HTML interpretation); Add is enabled,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""2026""",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Open the dialog and enter this literal name: ZZ-Test & <Strategy> ""2026"".</li>
<li>2. Cancel (discard)</li>
</ol>",,,"1. The Strategy Name field accepts and displays the special characters exactly as typed.
2. Special characters are accepted and preserved exactly (no corruption or HTML interpretation); Add is enabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,A special-character name round-trips exactly across save and reload,,,,,Automated,Omeesha Mahanta,,,"A strategy name containing special characters persists and round-trips exactly across save + reload (reversible existing-strategy edit, restored afterward)",,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab, clean baseline

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""QA""",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Rename the existing strategy to a special-character value 2022-NP Tier 1 & ""QA"".</li>
<li>2. Save and reload</li>
</ol>",,,"1. The strategy name field updates to the special-character value and Save becomes enabled.
2. A strategy name containing special characters persists and round-trips exactly across save + reload (reversible existing-strategy edit, restored afterward)",,,,Master,S1620,Test Case (Steps),Regression,,,
,A strategy flag reads correctly from its rendered checkbox,,,,,Automated,Omeesha Mahanta,,,A strategy flag's boolean state reads correctly from its rendered checkbox format; the flag's checked state is readable from its checkbox,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Select the strategy and read the Is Active flag's checked state from its rendered checkbox</li>
</ol>",,,1. A strategy flag's boolean state reads correctly from its rendered checkbox format; the flag's checked state is readable from its checkbox,,,,Master,S1620,Test Case (Steps),Regression,,,
,All editor flags read correctly per render format (no boolean columns in list),,,,,Automated,Omeesha Mahanta,,,All four editor flags have their checked state readable from their checkboxes; the strategy list itself renders no boolean columns (booleans appear only in the editor),,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Read each editor flag (Is Productions / Is Internal / Is GSO / Is Active) checked + disabled state via the render.</li>
<li>2. Inspect the strategy list (left pane)</li>
</ol>",,,"1. Each editor flag's checked and disabled state is readable directly from its checkbox.
2. All four editor flags have their checked state readable from their checkboxes; the strategy list itself renders no boolean columns (booleans appear only in the editor)",,,,Master,S1620,Test Case (Steps),Regression,,,
,0-strategy and 1-strategy states render correctly,,,,,Automated,Omeesha Mahanta,,,The 1-strategy list renders; the 0-strategy state renders its empty presentation and disables Save,,,corporate-pricing,,"New Pricebook create page (0-strategy) + Pricebook Details for ""2022-NP Tier 1"" (1-strategy)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. On the existing pricebook, the strategy list renders one row (Total: 1)</li>
<li>2. On a new pricebook with 0 strategies, the empty-strategy state renders and Save is disabled</li>
</ol>",,,"1. The strategy list displays exactly one row and Total reads 1.
2. The 1-strategy list renders; the 0-strategy state renders its empty presentation and disables Save",,,,Master,S1620,Test Case (Steps),Regression,,,
,Strategy list renders at 0 / 1 / N strategies,,,,,Automated,Omeesha Mahanta,,,The strategy list renders correctly at 0 / 1 / N strategies and Total reflects the count,,,corporate-pricing,,"New Pricebook create page + Pricebook Details for ""2022-NP Tier 1""

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. 0 strategies (new pricebook).</li>
<li>2. 1 strategy (existing test pricebook).</li>
<li>3. N strategies (multi-add in-session on the test pricebook).</li>
<li>4. Reload (discard)</li>
</ol>",,,"1. The strategy list displays its empty-state presentation and Total reads 0.
2. The strategy list displays exactly one row and Total reads 1.
3. The strategy list displays all added rows and Total reflects the increased count.
4. The strategy list renders correctly at 0 / 1 / N strategies and Total reflects the count",,,,Master,S1620,Test Case (Steps),Regression,,,
,A saved strategy edit survives reload,,,,,Automated,Omeesha Mahanta,,,"A saved strategy edit survives reload (reversible, restored afterward)",,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab, clean baseline

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Rename the existing strategy reversibly, Save, reload</li>
</ol>",,,"1. A saved strategy edit survives reload (reversible, restored afterward)",,,,Master,S1620,Test Case (Steps),Regression,,,
,unsaved changes survives sub-tab switch and prompts on nav-away,,,,,Automated,Omeesha Mahanta,,,"Unsaved changes survive Strategy↔Detail sub-tab switches (silent); navigating away with unsaved changes raises the ""Unsaved changes"" prompt (Stay / Discard) and blocks navigation until resolved",,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab, clean baseline

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Edit the strategy name (dirty), switch to the Pricing Detail tab.</li>
<li>2. Trigger a full navigation away (the Corporate Pricing breadcrumb) while dirty.</li>
<li>3. Click Discard</li>
</ol>",,,"1. The Pricing Detail tab becomes active and the unsaved name edit remains intact.
2. An ""Unsaved changes"" prompt is displayed with Stay and Discard options, and navigation is blocked.
3. Unsaved changes survive Strategy↔Detail sub-tab switches (silent); navigating away with unsaved changes raises the ""Unsaved changes"" prompt (Stay / Discard) and blocks navigation until resolved",,,,Master,S1620,Test Case (Steps),Regression,,,
,The strategy search box filters the list,,,,,Automated,Omeesha Mahanta,,,"The strategy search box filters the list - a non-matching query yields no rows (Total reflects the filtered count, 0), a matching query shows the strategy",,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab, Total: 1

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""zzzz""
Sample input 2: ""Search strategies...""
Sample input 3: ""2022""",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Type a non-matching query (""zzzz"") in ""Search strategies..."".</li>
<li>2. Type a matching query (""2022"").</li>
<li>3. Clear the search</li>
</ol>",,,"1. The strategy list shows no rows and Total reads 0.
2. The strategy list shows the matching strategy and Total reads 1.
3. The strategy search box filters the list - a non-matching query yields no rows (Total reflects the filtered count, 0), a matching query shows the strategy",,,,Master,S1620,Test Case (Steps),Regression,,,
,Search narrows to matching names among multiple strategies,,,,,Automated,Omeesha Mahanta,,,With multiple strategies the search narrows to matching names and Total reflects the filtered count; clearing restores the full list. In-session only,,,corporate-pricing,,"Pricebook Details for ""2022-NP Tier 1"" (office 1604), Pricing Strategy tab

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Strategy,1,,Corporate_Pricing > Strategy,"<ol>
<li>1. Add two in-session strategies with distinct names (A, B).</li>
<li>2. Filter by A's name.</li>
<li>3. Clear the filter.</li>
<li>4. Reload (discard)</li>
</ol>",,,"1. Strategies A and B are added and both appear in the list.
2. The list narrows to show only strategy A and Total reflects the filtered count.
3. The full strategy list is restored and Total reflects the unfiltered count.
4. With multiple strategies the search narrows to matching names and Total reflects the filtered count; clearing restores the full list. In-session only",,,,Master,S1620,Test Case (Steps),Regression,,,
